job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Network Security Intern,SystemWise IT,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹5,000/month (Stipend)","Ethical Hacking, Wireshark, Linux","Exciting 1 Month internship at our Vadodara office! Learn Ethical Hacking, Wireshark, Linux on real projects. PPO for outstanding performers.",Cybersecurity,Internship,2026-03-19,Internshala,0.0,
C++ Developer Intern,Baroda Tech Park,"Vadodara, Gujarat, India (Work From Office)",Vadodara,Fresher / 0-1 years,"₹13,000/month (Stipend)","C++, DSA, OOP, Linux","Join our startup as C++ Developer Intern and learn C++, DSA, OOP from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",Software Development,Internship,2026-03-14,Internshala,0.0,
Cloud & DevOps Trainee,SmartSys Vadodara,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,Unpaid / Certificate Only,"Docker, Jenkins, Git, Linux","Join our startup as Cloud & DevOps Trainee and learn Docker, Jenkins, Git from industry experts in Vadodara. Friendly culture, mentorship, hands-on experience.",DevOps,Contract,2026-03-21,Internshala,0.0,
Oracle ERP Trainee,NetCraft Solutions,"Vadodara, Gujarat, India (Hybrid)",Vadodara,Fresher / 0-1 years,"₹17,500/month (Stipend)","SAP Basics, ERP Concepts, Excel","We are looking for a passionate Oracle ERP Trainee in Vadodara. Great opportunity for students to gain hands-on experience with SAP Basics, ERP Concepts, Excel. Certificate provided.",ERP / Enterprise Systems,Internship,2026-03-11,Internshala,0.0,
Cloud & DevOps Trainee,DataGov Solutions,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,Unpaid / Certificate Only,"Linux, Bash, Git, Docker Basics","Join our startup as Cloud & DevOps Trainee and learn Linux, Bash, Git from industry experts in Gandhinagar. Friendly culture, mentorship, hands-on experience.",DevOps,Full-time,2026-02-02,Internshala,0.0,
Cloud Support Intern,Analytics India GN,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹35,000/month","Azure Fundamentals, Cloud Concepts","Exciting 6 Months internship at our Gandhinagar office! Learn Azure Fundamentals, Cloud Concepts on real projects. PPO for outstanding performers.",Cloud Computing,Full-time,2026-03-04,Internshala,0.0,
AI/ML Intern,GovTech Gujarat,"Gandhinagar, Gujarat, India (Work From Home)",Gandhinagar,Fresher / 0-1 years,"₹15,500/month (Stipend)","Python, scikit-learn, Jupyter Notebook","Exciting 1 Month internship at our Gandhinagar office! Learn Python, scikit-learn, Jupyter Notebook on real projects. PPO for outstanding performers.",Data Science,Internship,2026-03-17,Internshala,0.0,
Machine Learning Intern,eGov Technologies,"Gandhinagar, Gujarat, India (Work From Home)",Gandhinagar,Fresher / 0-1 years,"₹14,000/month","Python, Machine Learning, scikit-learn, Pandas","We are looking for a passionate Machine Learning Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Python, Machine Learning, scikit-learn. Certificate provided.",Artificial Intelligence / Machine Learning,Contract,2026-01-27,Internshala,0.0,
AWS Cloud Intern,eGov Technologies,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹4,500/month (Stipend)","Azure Fundamentals, Cloud Concepts","Join our startup as AWS Cloud Intern and learn Azure Fundamentals, Cloud Concepts from industry experts in Gandhinagar. Friendly culture, mentorship, hands-on experience.",Cloud Computing,Internship,2026-03-09,Internshala,0.0,
AWS Cloud Intern,DataGov Solutions,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹21,000/month","Azure Fundamentals, Cloud Concepts","Join our startup as AWS Cloud Intern and learn Azure Fundamentals, Cloud Concepts from industry experts in Gandhinagar. Friendly culture, mentorship, hands-on experience.",Cloud Computing,Part-time,2026-02-15,Internshala,0.0,
Network Security Intern,SmartCity IT Hub,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,Unpaid / Certificate Only,"Ethical Hacking, Wireshark, Linux","We are looking for a passionate Network Security Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Ethical Hacking, Wireshark, Linux. Certificate provided.",Cybersecurity,Full-time,2026-02-05,Internshala,0.0,
Data Analytics Intern,SecureNet Gandhinagar,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,1-3 years,"₹45,500/month","Python, Pandas, Matplotlib, SQL","We are looking for a passionate Data Analytics Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Python, Pandas, Matplotlib. Certificate provided.",Data Analytics,Full-time,2026-02-25,Internshala,1.0,
Security Analyst Intern,PolicyTech Solutions,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,"₹9,500/month","Ethical Hacking, Wireshark, Linux","We are looking for a passionate Security Analyst Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Ethical Hacking, Wireshark, Linux. Certificate provided.",Cybersecurity,Part-time,2026-02-06,Internshala,0.0,
MySQL Admin Intern,NIC Gujarat Interns,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹13,500/month (Stipend)","MySQL, SQL, Database Design","Exciting 6 Months internship at our Gandhinagar office! Learn MySQL, SQL, Database Design on real projects. PPO for outstanding performers.",Database Administration,Internship,2026-02-06,Internshala,0.0,
Data Analytics Intern,CloudGov IT,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹13,000/month","Python, Pandas, Matplotlib, SQL","We are looking for a passionate Data Analytics Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Python, Pandas, Matplotlib. Certificate provided.",Data Analytics,Contract,2026-02-13,Internshala,0.0,
AI/ML Intern,SecureNet Gandhinagar,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,"₹7,000/month (Stipend)","Python, scikit-learn, Jupyter Notebook","We are looking for a passionate AI/ML Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Python, scikit-learn, Jupyter Notebook. Certificate provided.",Data Science,Internship,2026-01-30,Internshala,0.0,
NLP Intern,GovTech Gujarat,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,"₹10,000/month (Stipend)","Python, Machine Learning, scikit-learn, Pandas","Join our startup as NLP Intern and learn Python, Machine Learning, scikit-learn from industry experts in Gandhinagar. Friendly culture, mentorship, hands-on experience.",Artificial Intelligence / Machine Learning,Internship,2026-01-23,Internshala,0.0,
Product Design Intern,Analytics India GN,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,1-3 years,"₹17,500/month","Market Research, Excel, Presentation","Exciting 2 Months internship at our Gandhinagar office! Learn Market Research, Excel, Presentation on real projects. PPO for outstanding performers.",Product Management,Full-time,2026-02-04,Internshala,1.0,
Ethical Hacking Intern,iCreate Intern Hub,"Gandhinagar, Gujarat, India (Work From Home)",Gandhinagar,Fresher / 0-1 years,"₹17,000/month","Network Security, Kali Linux, Nmap","Apply for Ethical Hacking Intern at our Gandhinagar company! Work on projects using Network Security, Kali Linux, Nmap. Duration: 6 Months. Stipend provided.",Cybersecurity,Part-time,2026-03-12,Internshala,0.0,
CCNA Trainee,NIC Gujarat Interns,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹11,500/month","Networking Fundamentals, Wireshark, Linux","Join our startup as CCNA Trainee and learn Networking Fundamentals, Wireshark, Linux from industry experts in Gandhinagar. Friendly culture, mentorship, hands-on experience.",Network Engineering,Part-time,2026-03-09,Internshala,0.0,
Linux Admin Intern,SmartCity IT Hub,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,"₹11,000/month (Stipend)","Linux, Bash, Git, Docker Basics","Apply for Linux Admin Intern at our Gandhinagar company! Work on projects using Linux, Bash, Git. Duration: 2 Months. Stipend provided.",DevOps,Internship,2026-03-19,Internshala,0.0,
Security Analyst Intern,CloudGov IT,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹7,000/month","Ethical Hacking, Wireshark, Linux","Join our startup as Security Analyst Intern and learn Ethical Hacking, Wireshark, Linux from industry experts in Gandhinagar. Friendly culture, mentorship, hands-on experience.",Cybersecurity,Contract,2026-01-31,Internshala,0.0,
Junior Data Scientist,CyberShield Gandhinagar,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹8,500/month","Python, Pandas, NumPy, Matplotlib","Exciting 1 Month internship at our Gandhinagar office! Learn Python, Pandas, NumPy on real projects. PPO for outstanding performers.",Data Science,Contract,2026-03-13,Internshala,0.0,
Network Security Intern,GovTech Gujarat,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,1-3 years,"₹32,500/month","Ethical Hacking, Wireshark, Linux","Exciting 12 Months internship at our Gandhinagar office! Learn Ethical Hacking, Wireshark, Linux on real projects. PPO for outstanding performers.",Cybersecurity,Full-time,2026-02-23,Internshala,1.0,
Game Development Intern,CyberShield Gandhinagar,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,"₹16,500/month (Stipend)","Unity, C# Basics, 2D Game Design","Apply for Game Development Intern at our Gandhinagar company! Work on projects using Unity, C# Basics, 2D Game Design. Duration: 6 Months. Stipend provided.",Game Development,Internship,2026-02-18,Internshala,0.0,
Ethical Hacking Intern,NIC Gujarat Interns,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,"₹7,500/month (Stipend)","Network Security, Kali Linux, Nmap","We are looking for a passionate Ethical Hacking Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Network Security, Kali Linux, Nmap. Certificate provided.",Cybersecurity,Internship,2026-03-16,Internshala,0.0,
Hardware & Software Intern,Analytics India GN,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,1-3 years,"₹25,000/month","Arduino, C, Electronics Basics","Exciting 3 Months internship at our Gandhinagar office! Learn Arduino, C, Electronics Basics on real projects. PPO for outstanding performers.",Embedded Systems / IoT,Full-time,2026-03-10,Internshala,1.0,
Security Analyst Intern,SecureNet Gandhinagar,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹10,000/month (Stipend)","Ethical Hacking, Wireshark, Linux","Exciting 3 Months internship at our Gandhinagar office! Learn Ethical Hacking, Wireshark, Linux on real projects. PPO for outstanding performers.",Cybersecurity,Internship,2026-02-15,Internshala,0.0,
Deep Learning Intern,iCreate Intern Hub,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,1-3 years,"₹45,500/month","Python, TensorFlow, Keras, NumPy","We are looking for a passionate Deep Learning Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Python, TensorFlow, Keras. Certificate provided.",Artificial Intelligence / Machine Learning,Full-time,2026-03-07,Internshala,1.0,
Machine Learning Intern,CyberShield Gandhinagar,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹23,000/month","Python, Pandas, NumPy, Matplotlib","Exciting 3 Months internship at our Gandhinagar office! Learn Python, Pandas, NumPy on real projects. PPO for outstanding performers.",Data Science,Part-time,2026-03-16,Internshala,0.0,
Salesforce Intern,GovTech Gujarat,"Gandhinagar, Gujarat, India (Work From Home)",Gandhinagar,1-3 years,"₹18,500/month","SAP Basics, ERP Concepts, Excel","We are looking for a passionate Salesforce Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with SAP Basics, ERP Concepts, Excel. Certificate provided.",ERP / Enterprise Systems,Full-time,2026-02-04,Internshala,1.0,
React Developer Intern,DataGov Solutions,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹7,500/month (Stipend)","PHP, MySQL, HTML, CSS, JavaScript","Exciting 2 Months internship at our Gandhinagar office! Learn PHP, MySQL, HTML on real projects. PPO for outstanding performers.",Web Development,Internship,2026-03-18,Internshala,0.0,
Cloud Support Intern,GIFT City Startup,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,"₹16,500/month","AWS Basics, S3, EC2, IAM","Join our startup as Cloud Support Intern and learn AWS Basics, S3, EC2 from industry experts in Gandhinagar. Friendly culture, mentorship, hands-on experience.",Cloud Computing,Part-time,2026-02-02,Internshala,0.0,
Machine Learning Intern,PolicyTech Solutions,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,1-3 years,"₹18,500/month","Python, Machine Learning, scikit-learn, Pandas","Apply for Machine Learning Intern at our Gandhinagar company! Work on projects using Python, Machine Learning, scikit-learn. Duration: 12 Months. Stipend provided.",Artificial Intelligence / Machine Learning,Full-time,2026-03-05,Internshala,1.0,
QA Intern,CyberShield Gandhinagar,"Gandhinagar, Gujarat, India (Hybrid)",Gandhinagar,Fresher / 0-1 years,"₹16,000/month (Stipend)","Postman, API Testing, SQL","We are looking for a passionate QA Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Postman, API Testing, SQL. Certificate provided.",QA / Software Testing,Internship,2026-03-12,Internshala,0.0,
Network Support Intern,Analytics India GN,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,1-3 years,"₹33,000/month","CCNA Basics, Cisco Packet Tracer, TCP/IP","Apply for Network Support Intern at our Gandhinagar company! Work on projects using CCNA Basics, Cisco Packet Tracer, TCP/IP. Duration: 12 Months. Stipend provided.",Network Engineering,Full-time,2026-03-15,Internshala,1.0,
Game Design Intern,SecureNet Gandhinagar,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,Fresher / 0-1 years,"₹20,000/month (Stipend)","Unity, C# Basics, 2D Game Design","Exciting 1 Month internship at our Gandhinagar office! Learn Unity, C# Basics, 2D Game Design on real projects. PPO for outstanding performers.",Game Development,Internship,2026-02-01,Internshala,0.0,
Oracle ERP Trainee,Analytics India GN,"Gandhinagar, Gujarat, India (Work From Office)",Gandhinagar,1-3 years,Unpaid / Certificate Only,"Salesforce Basics, CRM Concepts","Exciting 12 Months internship at our Gandhinagar office! Learn Salesforce Basics, CRM Concepts on real projects. PPO for outstanding performers.",ERP / Enterprise Systems,Full-time,2026-02-05,Internshala,1.0,
Azure Intern,GovTech Gujarat,"Gandhinagar, Gujarat, India (Work From Home)",Gandhinagar,Fresher / 0-1 years,"₹7,500/month (Stipend)","Azure Fundamentals, Cloud Concepts","We are looking for a passionate Azure Intern in Gandhinagar. Great opportunity for students to gain hands-on experience with Azure Fundamentals, Cloud Concepts. Certificate provided.",Cloud Computing,Internship,2026-03-20,Internshala,0.0,
