job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
PHP Developer,Suzuki Motor Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,10.8-12.2 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Exciting opportunity for an experienced PHP Developer at our Gandhinagar office. The ideal candidate will have hands-on experience with Next.js, React, Node.js, excellent communication skills, and a track record of delivering projects on time.",Web Development,Full-time,2025-12-26,LinkedIn,3.0,1150000.0
Data Engineer,Zydus Digital Health,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,Not Disclosed,"Python, Apache Spark, Kafka, Airflow, AWS, SQL","We are looking for a passionate Data Engineer to join our growing team in Gandhinagar. You will work with Python, Apache Spark, Kafka and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Engineering,Full-time,2026-02-13,Naukri,10.0,
GCP Engineer,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,3-5 years,10.1-12.7 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation","We are looking for a passionate GCP Engineer to join our growing team in Gandhinagar. You will work with AWS, EC2, S3 and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cloud Computing,Full-time,2026-03-21,Glassdoor,3.0,1139999.9999999998
System Administrator,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,12.9-19.0 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","Join our dynamic IT team as a System Administrator. Responsibilities include designing, developing, and maintaining solutions using L2 Support, ITIL, ServiceNow. Be part of an innovative team solving real-world problems for enterprise clients.",Technical Support / IT Operations,Full-time,2026-02-03,Glassdoor,4.0,1595000.0
Junior Software Developer,GSWAN Technologies,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,38.5-67.9 LPA,"Python, Django, REST API, PostgreSQL, Docker","We are looking for a passionate Junior Software Developer to join our growing team in Gandhinagar. You will work with Python, Django, REST API and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Software Development,Full-time,2026-01-02,Naukri,10.0,5320000.0
Junior Data Scientist,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹5,133/month","Python, Data Science, Machine Learning, SQL, Tableau","We are looking for a passionate Junior Data Scientist to join our growing team in Gandhinagar. You will work with Python, Data Science, Machine Learning and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Science,Internship,2026-03-23,Glassdoor,0.0,61596.0
Backend Developer,Gujarat Informatics Ltd,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹19,346/month","Django, Python, PostgreSQL, React, REST API","Exciting opportunity for an experienced Backend Developer at our Gandhinagar office. The ideal candidate will have hands-on experience with Django, Python, PostgreSQL, excellent communication skills, and a track record of delivering projects on time.",Web Development,Internship,2026-01-16,LinkedIn,0.0,232152.0
Tableau Developer,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,15.3-20.6 LPA,"Tableau, SQL, Python, Google Analytics, Looker","We are looking for a passionate Tableau Developer to join our growing team in Gandhinagar. You will work with Tableau, SQL, Python and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Analytics,Part-time,2026-02-25,LinkedIn,4.0,1795000.0000000002
Tableau Developer,Torrent Software,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,Not Disclosed,"Power BI, SQL, Excel, Python, Data Visualization","Join our dynamic IT team as a Tableau Developer. Responsibilities include designing, developing, and maintaining solutions using Power BI, SQL, Excel. Be part of an innovative team solving real-world problems for enterprise clients.",Data Analytics,Contract,2026-01-08,Naukri,5.0,
IT Support Engineer,PDPU Innovation Centre,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,16.1-17.2 LPA,"Technical Support, Windows Server, Active Directory, Help Desk","We are hiring a talented IT Support Engineer for our Gandhinagar development centre. You will leverage your expertise in Technical Support, Windows Server, Active Directory to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Technical Support / IT Operations,Full-time,2026-03-01,Indeed,4.0,1664999.9999999998
SAP Consultant,Suzuki Motor Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,20.2-25.5 LPA,"SAP Basis, SAP Hana, SAP BW, SAP S/4HANA, ERP","Exciting opportunity for an experienced SAP Consultant at our Gandhinagar office. The ideal candidate will have hands-on experience with SAP Basis, SAP Hana, SAP BW, excellent communication skills, and a track record of delivering projects on time.",ERP / Enterprise Systems,Full-time,2026-02-02,Naukri,5.0,2285000.0
Machine Learning Engineer,National Informatics Centre Gujarat,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,5.7-6.3 LPA,"Python, LLM, Hugging Face, Transformers, LangChain, RAG","Join our dynamic IT team as a Machine Learning Engineer. Responsibilities include designing, developing, and maintaining solutions using Python, LLM, Hugging Face. Be part of an innovative team solving real-world problems for enterprise clients.",Artificial Intelligence / Machine Learning,Part-time,2026-01-18,Glassdoor,1.0,600000.0
Cloud Engineer,Gujarat Informatics Ltd,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,4.6-7.2 LPA,"AWS, EC2, S3, Lambda, RDS, CloudFormation","Join our dynamic IT team as a Cloud Engineer. Responsibilities include designing, developing, and maintaining solutions using AWS, EC2, S3. Be part of an innovative team solving real-world problems for enterprise clients.",Cloud Computing,Full-time,2025-12-24,Glassdoor,1.0,590000.0
Junior Data Scientist,Suzuki Motor Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹16,065/month","Python, scikit-learn, Statistical Analysis, A/B Testing, Pandas","We are looking for a passionate Junior Data Scientist to join our growing team in Gandhinagar. You will work with Python, scikit-learn, Statistical Analysis and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Science,Internship,2026-02-21,Glassdoor,0.0,192780.0
ETL Developer,ONGC Digital,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹15,117/month","Python, Apache Spark, Kafka, Airflow, AWS, SQL","Exciting opportunity for an experienced ETL Developer at our Gandhinagar office. The ideal candidate will have hands-on experience with Python, Apache Spark, Kafka, excellent communication skills, and a track record of delivering projects on time.",Data Engineering,Internship,2026-01-22,LinkedIn,0.0,181404.0
Network Architect,Zydus Digital Health,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,4.8-6.7 LPA,"Network Administration, Firewalls, VPN, LAN, WAN","Exciting opportunity for an experienced Network Architect at our Gandhinagar office. The ideal candidate will have hands-on experience with Network Administration, Firewalls, VPN, excellent communication skills, and a track record of delivering projects on time.",Network Engineering,Full-time,2026-01-24,LinkedIn,1.0,575000.0
React Native Developer,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,1-3 years,4.3-7.5 LPA,"Flutter, Dart, Firebase, REST API, Android, iOS","Seeking a motivated React Native Developer to strengthen our Gandhinagar team. Experience with Flutter, Dart, Firebase is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Mobile App Development,Contract,2026-01-15,Indeed,1.0,590000.0
Django Developer,Suzuki Motor Gujarat IT,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,Not Disclosed,"React, Node.js, JavaScript, HTML, CSS, MongoDB","We are looking for a passionate Django Developer to join our growing team in Gandhinagar. You will work with React, Node.js, JavaScript and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Web Development,Part-time,2026-01-29,Naukri,4.0,
GCP Engineer,ONGC Digital,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,16.4-19.4 LPA,"Azure, Azure DevOps, ARM Templates, Azure Functions","Join our dynamic IT team as a GCP Engineer. Responsibilities include designing, developing, and maintaining solutions using Azure, Azure DevOps, ARM Templates. Be part of an innovative team solving real-world problems for enterprise clients.",Cloud Computing,Part-time,2025-12-28,LinkedIn,4.0,1789999.9999999998
Lead Data Scientist,GIFT City Fintech Hub,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,3.6-4.5 LPA,"Python, Data Science, Machine Learning, SQL, Tableau","Seeking a motivated Lead Data Scientist to strengthen our Gandhinagar team. Experience with Python, Data Science, Machine Learning is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Science,Contract,2026-03-01,Glassdoor,0.0,405000.0
Data Analyst,Gujarat State Wide Area Network,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,Not Disclosed,"Power BI, SQL, Excel, Python, Data Visualization","We are hiring a talented Data Analyst for our Gandhinagar development centre. You will leverage your expertise in Power BI, SQL, Excel to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Analytics,Full-time,2026-01-30,LinkedIn,0.0,
Technical Support Analyst,GIFT City Fintech Hub,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,39.1-61.3 LPA,"Technical Support, Windows Server, Active Directory, Help Desk","Seeking a motivated Technical Support Analyst to strengthen our Gandhinagar team. Experience with Technical Support, Windows Server, Active Directory is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Technical Support / IT Operations,Contract,2025-12-27,Naukri,10.0,5020000.0
DevOps Engineer,iCreate Startup Hub,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,Not Disclosed,"Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","Exciting opportunity for an experienced DevOps Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with Docker, Kubernetes, Jenkins, excellent communication skills, and a track record of delivering projects on time.",DevOps,Full-time,2026-01-04,Indeed,4.0,
Game Developer,iCreate Startup Hub,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,7.0-11.9 LPA,"Unity, C#, 3D Modeling, Blender, Shader Programming","Join our dynamic IT team as a Game Developer. Responsibilities include designing, developing, and maintaining solutions using Unity, C#, 3D Modeling. Be part of an innovative team solving real-world problems for enterprise clients.",Game Development,Part-time,2026-01-26,Glassdoor,2.0,944999.9999999999
Cybersecurity Analyst,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,Not Disclosed,"SOC Analyst, SIEM, Splunk, Incident Response, Threat Intelligence","We are looking for a passionate Cybersecurity Analyst to join our growing team in Gandhinagar. You will work with SOC Analyst, SIEM, Splunk and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Cybersecurity,Full-time,2026-01-17,Glassdoor,0.0,
Business Analyst,GSWAN Technologies,"Gandhinagar, Gujarat, India",Gandhinagar,7-10 years,23.4-41.6 LPA,"Tableau, SQL, Python, Google Analytics, Looker","We are looking for a passionate Business Analyst to join our growing team in Gandhinagar. You will work with Tableau, SQL, Python and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Analytics,Full-time,2026-01-01,Glassdoor,0.0,3250000.0
DevOps Engineer,Gujarat Gas IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,Fresher / 0-1 years,"₹14,007/month","Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","We are hiring a talented DevOps Engineer for our Gandhinagar development centre. You will leverage your expertise in Docker, Kubernetes, Jenkins to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",DevOps,Internship,2026-02-25,LinkedIn,0.0,168084.0
Senior Data Engineer,GSWAN Technologies,"Gandhinagar, Gujarat, India",Gandhinagar,2-4 years,6.6-9.1 LPA,"Python, Apache Spark, Kafka, Airflow, AWS, SQL","Seeking a motivated Senior Data Engineer to strengthen our Gandhinagar team. Experience with Python, Apache Spark, Kafka is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Engineering,Full-time,2026-01-22,LinkedIn,2.0,785000.0
Embedded Linux Engineer,Torrent Software,"Gandhinagar, Gujarat, India",Gandhinagar,5-8 years,19.7-26.9 LPA,"FPGA, VHDL, Verilog, Xilinx, Embedded Linux","Exciting opportunity for an experienced Embedded Linux Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with FPGA, VHDL, Verilog, excellent communication skills, and a track record of delivering projects on time.",Embedded Systems / IoT,Full-time,2026-01-09,LinkedIn,5.0,2329999.9999999995
NLP Engineer,BPCL IT Division,"Gandhinagar, Gujarat, India",Gandhinagar,4-6 years,14.8-18.8 LPA,"Python, TensorFlow, PyTorch, scikit-learn, Keras, NLP","Exciting opportunity for an experienced NLP Engineer at our Gandhinagar office. The ideal candidate will have hands-on experience with Python, TensorFlow, PyTorch, excellent communication skills, and a track record of delivering projects on time.",Artificial Intelligence / Machine Learning,Full-time,2026-03-23,Glassdoor,4.0,1680000.0
Power BI Developer,ISRO IT,"Gandhinagar, Gujarat, India",Gandhinagar,10+ years,46.8-59.8 LPA,"Power BI, SQL, Excel, Python, Data Visualization","Seeking a motivated Power BI Developer to strengthen our Gandhinagar team. Experience with Power BI, SQL, Excel is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Analytics,Full-time,2026-02-19,Indeed,10.0,5330000.0
Network Architect,Gujarat Informatics Ltd,"Gandhinagar, Gujarat, India",Gandhinagar,7-10 years,26.0-38.0 LPA,"Cisco, CCNA, Routing, Switching, OSPF, BGP","Exciting opportunity for an experienced Network Architect at our Gandhinagar office. The ideal candidate will have hands-on experience with Cisco, CCNA, Routing, excellent communication skills, and a track record of delivering projects on time.",Network Engineering,Part-time,2026-02-25,LinkedIn,0.0,3200000.0
